p_val	avg_log2FC	pct.1	pct.2	p_val_adj	gene	species
0	2.25610787332506	0.363	0.043	0	Ocupat-v02-G022567	Ocupat
7.68237102052277e-226	2.24149075267994	0.3	0.059	3.9280731265035e-221	Ocupat-v02-G041695	Ocupat
6.74389164788509e-61	2.17430614222521	0.1	0.023	3.44821923848012e-56	Ocupat-v02-G008413	Ocupat
4.62370437920467e-123	2.17184191609811	0.131	0.021	2.36414628613114e-118	Ocupat-v02-G025568	Ocupat
0	2.17068041791189	0.14	0.006	0	Ocupat-v02-G036904	Ocupat
8.10996914047603e-101	2.12346997665006	0.124	0.022	4.1467083212168e-96	Ocupat-v02-G022506	Ocupat
5.77250859071509e-158	2.11690172318627	0.124	0.015	2.95154136751853e-153	Ocupat-v02-G019867	Ocupat
2.72733705939171e-92	2.10667136200895	0.123	0.024	1.39451471183757e-87	Ocupat-v02-G035834	Ocupat
4.77309022440349e-208	2.08226254163634	0.316	0.07	2.44052876263975e-203	Ocupat-v02-G024224	Ocupat
9.0219401901944e-95	2.03213427788919	0.119	0.022	4.6130082386483e-90	Ocupat-v02-G022644	Ocupat
8.14524468107652e-88	2.02612725907534	0.135	0.029	4.16474505788124e-83	Ocupat-v02-G000612	Ocupat
1.78212194106666e-165	1.99205059614121	0.234	0.048	9.11216769686795e-161	Ocupat-v02-G025647	Ocupat
9.56220887022373e-86	1.98533604831307	0.138	0.031	4.8892530174341e-81	Ocupat-v02-G017600	Ocupat
2.83279553167767e-111	1.96949410506941	0.172	0.037	1.44843668330211e-106	Ocupat-v02-G038770	Ocupat
3.84238403295294e-73	1.96334118281845	0.105	0.022	1.96464937988917e-68	Ocupat-v02-G034618	Ocupat
6.11808477547506e-71	1.94258603568142	0.146	0.039	3.12823792654815e-66	Ocupat-v02-G024100	Ocupat
5.91466542202423e-92	1.90037270174433	0.125	0.024	3.02422757693521e-87	Ocupat-v02-G028531	Ocupat
6.24183908157289e-174	1.89769135032084	0.223	0.041	3.19151474079904e-169	Ocupat-v02-G010190	Ocupat
1.88928343842649e-101	1.89631225897369	0.163	0.037	9.66009514901849e-97	Ocupat-v02-G009521	Ocupat
1.09723123643329e-167	1.88839908067119	0.279	0.065	5.61025303500708e-163	Ocupat-v02-G010672	Ocupat
3.47401934085826e-72	1.86903296653812	0.179	0.054	1.77630082917423e-67	Ocupat-orphan-5425	Ocupat
4.25330492748779e-78	1.86615874094091	0.126	0.028	2.17475734247378e-73	Ocupat-v02-G033200	Ocupat
2.60866743770944e-54	1.85254836687737	0.108	0.028	1.33383774757522e-49	Ocupat-orphan-8373	Ocupat
1.13642234744751e-84	1.84746197915892	0.162	0.041	5.81064110473386e-80	Ocupat-v02-G023766	Ocupat
8.19015089652137e-85	1.84118319934602	0.113	0.022	4.18770605490034e-80	Ocupat-v02-G003404	Ocupat
1.03082974653169e-130	1.80778917191331	0.269	0.073	5.2707355769912e-126	Ocupat-v02-G001426	Ocupat
5.39406425080819e-174	1.77266443311229	0.369	0.103	2.75803899208073e-169	Ocupat-v02-G004280	Ocupat
2.5832428701655e-107	1.77248131975671	0.198	0.049	1.32083791194432e-102	Ocupat-v02-G018358	Ocupat
4.88049796443993e-55	1.76338118216543	0.208	0.08	2.49544741419778e-50	Ocupat-v02-G039781	Ocupat
3.82244198930144e-49	1.76178950165135	0.102	0.027	1.95445281354972e-44	Ocupat-v02-G038310	Ocupat
5.28499573261413e-57	1.76009537782029	0.101	0.024	2.70227116804293e-52	Ocupat-v02-G038769	Ocupat
8.00918615397415e-104	1.74335301209689	0.121	0.021	4.09517697238852e-99	Ocupat-v02-G021049	Ocupat
7.55119803429369e-64	1.73438467370507	0.107	0.025	3.86100306691471e-59	Ocupat-v02-G016974	Ocupat
1.36267451145164e-127	1.72444395034463	0.303	0.09	6.96749104450336e-123	Ocupat-v02-G025369	Ocupat
2.03857126607118e-81	1.71487766190421	0.105	0.02	1.04234187405486e-76	Ocupat-v02-G005586	Ocupat
3.43128215686615e-262	1.71347733246427	0.562	0.17	1.75444887962723e-257	Ocupat-v02-G012684	Ocupat
8.10816451771193e-39	1.70702848518573	0.132	0.048	4.14578559955129e-34	Ocupat-v02-G010737	Ocupat
0	1.68720968894149	0.477	0.084	0	Ocupat-v02-G030200	Ocupat
